insured_id,full_name,birth_date,driver_age,profession,annual_income,region
INS_004583,Richard Pelletier,1967-03-16,58,fonctionnaire,34800.0,Auvergne-Rhône-Alpes
INS_004584,Julien Torres-Duhamel,1966-11-06,42,chauffeur,20300.0,Île-de-France
INS_004585,Jules Chevallier,1949-11-06,50,cadre,42500.0,Pays de la Loire
INS_004586,Lucas Coulon,1981-04-09,42,retraité,29400.0,Bretagne
INS_004587,Agathe-Agnès Chauvin,1981-05-20,21,commerçant,38400.0,Hauts-de-France
INS_004588,Anne Legrand-Morvan,1969-10-08,63,sans emploi,13900.0,Occitanie
INS_004589,Valentine Charles,1948-03-05,47,artisan,30400.0,Provence-Alpes-Côte d'Azur
INS_004590,Olivier Charrier-Da Costa,1989-02-22,46,étudiant,8000.0,Pays de la Loire
INS_004591,Franck Dupré,1957-08-11,79,étudiant,15200.0,Île-de-France
INS_004592,Honoré Blin Le Jean,1946-09-09,38,cadre supérieur,56900.0,Île-de-France
INS_004593,Victoire Albert,1969-02-23,57,chauffeur,19100.0,Auvergne-Rhône-Alpes
INS_004594,Jacques Millet,1945-11-27,74,ouvrier,21000.0,Île-de-France
INS_004595,Timothée Lévêque,1997-08-04,60,artisan,32700.0,Normandie
INS_004596,Paul Lecomte,2007-06-24,58,commercial,18600.0,Auvergne-Rhône-Alpes
INS_004597,Joséphine Dumont,2002-01-10,28,commerçant,27500.0,Nouvelle-Aquitaine
INS_004598,Guy Gautier,1974-05-04,62,chef d'entreprise,58100.0,Centre-Val de Loire
INS_004599,Éric-Stéphane Bonnet,1984-12-11,37,commerçant,43500.0,Auvergne-Rhône-Alpes
INS_004600,Clémence-Geneviève Louis,1964-10-13,49,artisan,49600.0,Provence-Alpes-Côte d'Azur
INS_004601,Arthur Garcia,1991-11-05,32,retraité,21000.0,Île-de-France
INS_004602,Sébastien Fournier,1985-12-01,36,technicien,15600.0,Auvergne-Rhône-Alpes
INS_004603,Amélie Hamon,1960-10-15,34,cadre supérieur,56000.0,Hauts-de-France
INS_004604,Olivie Gros-Fleury,1960-09-15,57,auto-entrepreneur,24600.0,Provence-Alpes-Côte d'Azur
INS_004605,Bertrand Blanc,1969-08-04,70,artisan,40500.0,Normandie
INS_004606,Geneviève Dufour,1984-03-22,18,retraité,27900.0,Île-de-France
INS_004607,Guy Potier,1966-06-22,39,sans emploi,9800.0,Auvergne-Rhône-Alpes
INS_004608,Margaret Faivre,2000-08-13,66,retraité,23300.0,Hauts-de-France
INS_004609,Stéphanie-Margot Moreno,1999-08-16,63,auto-entrepreneur,26600.0,Bretagne
INS_004610,Émile Allain,1991-10-29,26,médecin,63000.0,Hauts-de-France
INS_004611,Marcelle Brun,1970-04-19,26,commerçant,55100.0,Île-de-France
INS_004612,Georges Humbert-Leconte,1996-01-22,26,artisan,30200.0,Pays de la Loire
INS_004613,Aimé Lemonnier,1954-04-24,21,technicien,28500.0,Hauts-de-France
INS_004614,Marthe Dijoux,1957-02-24,20,sans emploi,8000.0,Bretagne
INS_004615,Nicolas-Nicolas Laurent,1989-03-06,69,fonctionnaire,35600.0,Bourgogne-Franche-Comté
INS_004616,Adrien Hebert,1952-08-12,51,retraité,15100.0,Occitanie
INS_004617,Corinne Jean,1990-05-12,65,retraité,19600.0,Provence-Alpes-Côte d'Azur
INS_004618,Adèle Arnaud-Roche,1972-07-31,60,chef d'entreprise,81700.0,Hauts-de-France
INS_004619,Benoît Jourdan,1995-07-02,77,sans emploi,12400.0,Île-de-France
INS_004620,Arthur Benard,2002-07-14,30,cadre,70500.0,Île-de-France
INS_004621,Chantal du Ramos,1945-09-01,23,infirmier,30400.0,Pays de la Loire
INS_004622,Brigitte Gay,1952-02-07,25,médecin,104700.0,Occitanie
INS_004623,Philippe Nguyen,1958-09-20,31,chef d'entreprise,74100.0,Bretagne
INS_004624,Margaret Dias,1980-02-01,19,commercial,33800.0,Pays de la Loire
INS_004625,Margaux-Susan Blot,2006-09-08,55,sans emploi,13200.0,Provence-Alpes-Côte d'Azur
INS_004626,Benoît Weber,1980-06-05,23,cadre supérieur,38200.0,Auvergne-Rhône-Alpes
INS_004627,André Hamel,2007-12-03,50,auto-entrepreneur,24600.0,Auvergne-Rhône-Alpes
INS_004628,Inès Voisin,1979-02-07,76,étudiant,17900.0,Île-de-France
INS_004629,Gabrielle Mercier du Raynaud,2004-10-13,61,ouvrier,26100.0,Hauts-de-France
INS_004630,Valentine de la Grégoire,1962-10-17,56,commercial,39800.0,Centre-Val de Loire
INS_004631,André Descamps de Buisson,1954-02-05,64,chauffeur,19200.0,Île-de-France
INS_004632,Corinne Martin,1948-10-19,28,étudiant,13400.0,Île-de-France
INS_004633,Frédérique Bonneau-Cousin,1979-03-17,26,retraité,13500.0,Île-de-France
INS_004634,Daniel Dupré-Meyer,1949-02-15,25,commercial,50700.0,Île-de-France
INS_004635,Guillaume Lopes,1976-02-05,20,technicien,42300.0,Île-de-France
INS_004636,Victor-Franck Foucher,1953-09-11,46,cadre,72200.0,Île-de-France
INS_004637,Cécile de De Oliveira,2006-10-04,66,médecin,50000.0,Occitanie
INS_004638,Élodie Bonnin,1946-01-15,30,enseignant,20400.0,Bourgogne-Franche-Comté
INS_004639,Thomas Guyon,1946-03-22,45,étudiant,15100.0,Nouvelle-Aquitaine
INS_004640,Timothée Guillaume,2007-01-21,52,étudiant,11200.0,Île-de-France
INS_004641,Denis-Frédéric Payet,1953-08-16,69,sans emploi,8000.0,Auvergne-Rhône-Alpes
INS_004642,Zoé Pelletier,1998-12-24,24,agriculteur,33700.0,Île-de-France
INS_004643,Bernard Berger,1968-11-22,19,infirmier,31000.0,Pays de la Loire
INS_004644,Alphonse de la Gaudin,1951-04-17,58,technicien,32700.0,Hauts-de-France
INS_004645,Anaïs Cordier,1961-05-14,38,médecin,100900.0,Centre-Val de Loire
INS_004646,Adrien de Barre,1990-06-17,56,chauffeur,19900.0,Auvergne-Rhône-Alpes
INS_004647,Hortense Besnard du Jacques,1967-10-26,30,chauffeur,37100.0,Provence-Alpes-Côte d'Azur
INS_004648,Brigitte-Hélène Payet,1993-10-11,79,chef d'entreprise,71000.0,Nouvelle-Aquitaine
INS_004649,Victor Renard,2007-10-24,65,technicien,31400.0,Provence-Alpes-Côte d'Azur
INS_004650,Marc Normand,2001-01-21,69,cadre supérieur,63800.0,Bourgogne-Franche-Comté
INS_004651,Noël Léger,1969-03-21,49,chef d'entreprise,97000.0,Normandie
INS_004652,Alice Leroux de la Mathieu,2004-11-16,32,artisan,48300.0,Centre-Val de Loire
INS_004653,Gilles Hoarau,1998-06-15,77,artisan,39900.0,Nouvelle-Aquitaine
INS_004654,Laure Mercier-Legendre,1969-10-14,52,médecin,92700.0,Nouvelle-Aquitaine
INS_004655,Denis Duhamel,1950-07-06,72,infirmier,30200.0,Île-de-France
INS_004656,Charles du Coulon,1946-04-12,74,commercial,33700.0,Provence-Alpes-Côte d'Azur
INS_004657,Jules Lebon,1980-07-02,77,chauffeur,44000.0,Île-de-France
INS_004658,Patricia Carlier,1974-05-30,41,artisan,40800.0,Grand Est
INS_004659,Léon Rey,1989-07-11,21,auto-entrepreneur,29400.0,Île-de-France
INS_004660,Augustin Masse,1977-08-30,46,cadre,69400.0,Provence-Alpes-Côte d'Azur
INS_004661,Maryse Étienne,1949-03-16,19,commercial,18300.0,Nouvelle-Aquitaine
INS_004662,Louise-Joséphine Ribeiro,1986-09-23,26,chauffeur,31000.0,Normandie
INS_004663,Philippine Michaud,2007-02-13,39,agriculteur,15400.0,Auvergne-Rhône-Alpes
INS_004664,Thibaut Pires de la Wagner,1959-07-23,70,sans emploi,8000.0,Bretagne
INS_004665,Marie Petit,1964-06-11,36,cadre supérieur,75500.0,Île-de-France
INS_004666,Michelle Brun du Aubert,1953-07-22,25,cadre,75200.0,Île-de-France
INS_004667,Léon Lucas,1972-09-24,49,chef d'entreprise,90600.0,Hauts-de-France
INS_004668,Benjamin Collet,2006-06-04,41,retraité,18700.0,Occitanie
INS_004669,Franck-Lucas Chartier,1954-01-21,55,infirmier,26600.0,Grand Est
INS_004670,Margot Da Costa,1987-10-31,41,chef d'entreprise,44800.0,Auvergne-Rhône-Alpes
INS_004671,Yves Buisson,1998-12-16,71,sans emploi,14900.0,Île-de-France
INS_004672,René Guyon,1976-06-16,47,fonctionnaire,33000.0,Occitanie
INS_004673,Capucine Rousset du Caron,1985-09-07,25,artisan,39000.0,Pays de la Loire
INS_004674,Augustin Descamps du Charles,1959-04-19,25,agriculteur,29000.0,Île-de-France
INS_004675,Maggie Dupuis-Lucas,1990-10-08,44,cadre supérieur,81300.0,Hauts-de-France
INS_004676,Michel Lemoine Le Martineau,1949-01-10,46,artisan,16600.0,Nouvelle-Aquitaine
INS_004677,Inès Jean-Moulin,1961-10-28,20,commercial,27400.0,Hauts-de-France
INS_004678,Alfred de la Garnier,1950-05-10,24,agriculteur,28700.0,Pays de la Loire
INS_004679,Zoé Lebon,1947-03-01,19,chef d'entreprise,48900.0,Normandie
INS_004680,Julien-Nicolas Merle,1991-04-01,80,artisan,37200.0,Nouvelle-Aquitaine
INS_004681,Juliette-Zoé Rémy,1995-07-21,20,cadre,42400.0,Nouvelle-Aquitaine
INS_004682,Juliette Mace,1994-01-15,33,artisan,36800.0,Île-de-France
INS_004683,Émilie Alves,2006-04-28,70,enseignant,24200.0,Bretagne
INS_004684,Michèle Thibault,1975-02-23,80,chef d'entreprise,133700.0,Hauts-de-France
INS_004685,Louis-Léon Petitjean,1982-11-11,43,fonctionnaire,29700.0,Île-de-France
INS_004686,Monique de Perret,1958-07-17,19,étudiant,10100.0,Île-de-France
INS_004687,Christophe-Augustin Schmitt,1967-01-09,51,ouvrier,26600.0,Grand Est
INS_004688,Aimée Regnier,1989-05-10,45,retraité,28700.0,Provence-Alpes-Côte d'Azur
INS_004689,Sébastien Le Roux,2003-09-10,53,fonctionnaire,29600.0,Île-de-France
INS_004690,Manon Grégoire de Leblanc,1957-01-28,60,étudiant,10100.0,Pays de la Loire
INS_004691,Claire Breton,1994-12-13,69,étudiant,8200.0,Bretagne
INS_004692,Monique Chauvin,1964-06-06,77,retraité,19800.0,Auvergne-Rhône-Alpes
INS_004693,Édith Marie,1999-03-02,27,ouvrier,28100.0,Île-de-France
INS_004694,Aimé De Sousa-Baron,1954-01-04,51,commercial,31800.0,Auvergne-Rhône-Alpes
INS_004695,Célina Da Costa,1956-11-02,20,chauffeur,23900.0,Île-de-France
INS_004696,Guy Roux,2008-04-02,43,fonctionnaire,26400.0,Nouvelle-Aquitaine
INS_004697,Victor-Richard Guillon,1957-09-16,55,artisan,31000.0,Île-de-France
INS_004698,Marc Ferreira,1964-05-12,68,commercial,50000.0,Île-de-France
INS_004699,Marcelle Benoit,1990-08-28,25,retraité,14400.0,Bretagne
INS_004700,Maurice Duhamel,1971-05-25,19,cadre,40300.0,Provence-Alpes-Côte d'Azur
INS_004701,Hélène Duval,2005-12-11,78,fonctionnaire,26400.0,Hauts-de-France
INS_004702,Alexandre Joubert,1986-01-27,54,fonctionnaire,29900.0,Île-de-France
INS_004703,Paul Laporte,1997-03-07,38,enseignant,27300.0,Pays de la Loire
INS_004704,David Mathieu,1950-05-27,34,cadre,31500.0,Grand Est
INS_004705,Sophie Morin-Pascal,1963-02-03,59,agriculteur,41000.0,Normandie
INS_004706,François Étienne,1996-10-13,77,auto-entrepreneur,31100.0,Bretagne
INS_004707,Emmanuel-Martin Bodin,1995-08-23,59,agriculteur,42200.0,Île-de-France
INS_004708,Grégoire-Zacharie Gilles,2001-06-27,55,retraité,21400.0,Occitanie
INS_004709,Anaïs Marie,1976-09-21,53,artisan,39600.0,Provence-Alpes-Côte d'Azur
INS_004710,Tristan Labbé,1946-12-29,44,artisan,24200.0,Bretagne
INS_004711,Olivie Le Traore,1997-01-30,78,artisan,43200.0,Île-de-France
INS_004712,Matthieu Pinto-Sauvage,1953-09-19,54,auto-entrepreneur,37300.0,Auvergne-Rhône-Alpes
INS_004713,Noémi Normand,1965-10-21,45,enseignant,37000.0,Île-de-France
INS_004714,Étienne du Bernard,1952-06-03,60,agriculteur,13200.0,Hauts-de-France
INS_004715,Tristan Lambert,2003-09-04,57,infirmier,20400.0,Occitanie
INS_004716,Colette Navarro,2004-02-22,22,cadre supérieur,48100.0,Provence-Alpes-Côte d'Azur
INS_004717,Alexandre Tessier,1965-11-26,79,fonctionnaire,39300.0,Grand Est
INS_004718,Amélie de Laurent,2003-05-29,31,cadre supérieur,88300.0,Occitanie
INS_004719,Dorothée Chauveau,1953-06-18,72,agriculteur,8000.0,Île-de-France
INS_004720,Éric Julien du Dupré,1998-09-27,44,commercial,46300.0,Île-de-France
INS_004721,Charles du Michel,1983-06-19,58,sans emploi,8900.0,Pays de la Loire
INS_004722,Sébastien Jacquot-Denis,1993-11-10,24,fonctionnaire,25100.0,Normandie
INS_004723,Louis de Costa,2007-12-27,33,commerçant,63200.0,Nouvelle-Aquitaine
INS_004724,Eugène Rivière,1957-11-17,56,agriculteur,21800.0,Occitanie
INS_004725,Marie Marty de la Paul,1994-04-05,23,retraité,32400.0,Centre-Val de Loire
INS_004726,Alexandre Brunel,1986-01-10,64,cadre supérieur,45100.0,Normandie
INS_004727,Véronique-Jeanne Barre,1953-06-14,77,agriculteur,9800.0,Grand Est
INS_004728,Marthe Delmas,1988-06-02,70,cadre supérieur,33200.0,Normandie
INS_004729,David Roy-Fernandes,1985-09-18,75,commercial,67100.0,Auvergne-Rhône-Alpes
INS_004730,Henriette Bonnin,1984-03-15,26,commerçant,31700.0,Île-de-France
INS_004731,Diane de Hervé,1968-04-21,40,artisan,11400.0,Hauts-de-France
INS_004732,Geneviève Monnier,1959-08-10,54,enseignant,35700.0,Centre-Val de Loire
INS_004733,Marcel Launay-Fernandez,1977-05-10,52,agriculteur,11700.0,Île-de-France
INS_004734,Noël Chauvin,1951-03-04,34,cadre supérieur,103100.0,Hauts-de-France
INS_004735,Robert Jacques,1948-04-08,23,ouvrier,18400.0,Normandie
INS_004736,Léon Seguin,1976-10-05,71,sans emploi,12700.0,Île-de-France
INS_004737,Philippe Leroux,1997-09-03,66,commercial,36300.0,Grand Est
INS_004738,Laurent de Perrin,1946-04-16,77,commercial,51600.0,Île-de-France
INS_004739,Denis Delaunay,1951-09-07,68,auto-entrepreneur,21900.0,Île-de-France
INS_004740,Geneviève Pascal-Potier,1980-09-10,53,ouvrier,18100.0,Bretagne
INS_004741,Benjamin Teixeira,1987-05-16,55,chauffeur,16200.0,Bourgogne-Franche-Comté
INS_004742,Julie Joubert,1999-07-20,60,auto-entrepreneur,31800.0,Grand Est
INS_004743,Valentine Bourgeois,1965-10-30,63,fonctionnaire,42200.0,Île-de-France
INS_004744,Christophe-David Lacroix,2007-02-13,68,commercial,43000.0,Hauts-de-France
INS_004745,Denis de la Renard,2003-05-03,75,artisan,32800.0,Hauts-de-France
INS_004746,Agnès de Faivre,1983-09-01,29,enseignant,33400.0,Occitanie
INS_004747,Denis-Jérôme Vaillant,2007-10-17,42,commerçant,25400.0,Nouvelle-Aquitaine
INS_004748,Colette-Éléonore Colin,1991-08-28,55,retraité,20100.0,Pays de la Loire
INS_004749,Océane Boyer,1969-02-24,74,technicien,34200.0,Grand Est
INS_004750,Maggie Lecomte Le Bègue,1948-07-03,62,ouvrier,30500.0,Grand Est
INS_004751,Jacqueline Bousquet,1995-03-11,34,technicien,26100.0,Bourgogne-Franche-Comté
INS_004752,Jacqueline Mercier,1999-04-09,19,ouvrier,26500.0,Auvergne-Rhône-Alpes
INS_004753,René Lefèvre,1962-07-04,18,agriculteur,26600.0,Île-de-France
INS_004754,Laure Duval,1997-07-17,24,médecin,88500.0,Nouvelle-Aquitaine
INS_004755,Patrick Laroche,1965-04-05,66,sans emploi,15700.0,Auvergne-Rhône-Alpes
INS_004756,Manon Leleu-Rivière,1986-07-20,35,ouvrier,23400.0,Hauts-de-France
INS_004757,Clémence Richard,2001-05-16,79,chauffeur,41700.0,Pays de la Loire
INS_004758,Frédéric Becker,1969-09-04,35,enseignant,32000.0,Hauts-de-France
INS_004759,Andrée Grégoire,1994-10-29,20,commerçant,34500.0,Bretagne
INS_004760,Henriette Masse,1997-07-29,34,chauffeur,21900.0,Nouvelle-Aquitaine
INS_004761,Mathilde Collin,1949-05-20,46,chauffeur,36000.0,Grand Est
INS_004762,Noël-Alphonse Étienne,1965-06-17,45,commercial,38800.0,Île-de-France
INS_004763,Arnaude-Diane Toussaint,1986-12-17,71,commercial,44000.0,Île-de-France
INS_004764,Aurore Gilbert,2006-12-21,40,enseignant,33200.0,Grand Est
INS_004765,Auguste-Auguste Moreno,1993-09-07,63,sans emploi,20100.0,Nouvelle-Aquitaine
INS_004766,Margot Gilbert,1962-07-06,31,enseignant,31900.0,Occitanie
INS_004767,Bernadette-Michelle Allain,2007-06-10,80,ouvrier,27600.0,Auvergne-Rhône-Alpes
INS_004768,Margot-Stéphanie Lévy,1976-09-08,38,fonctionnaire,30500.0,Hauts-de-France
INS_004769,Antoine Martel,1996-01-06,62,artisan,18100.0,Île-de-France
INS_004770,Alain Fleury,1956-01-11,41,sans emploi,16100.0,Bretagne
INS_004771,Xavier Garcia,1949-11-17,34,fonctionnaire,35000.0,Île-de-France
INS_004772,Brigitte Dufour,1991-04-29,45,artisan,21000.0,Auvergne-Rhône-Alpes
INS_004773,Denis Le Gall,1950-01-06,35,cadre,68200.0,Île-de-France
INS_004774,Sébastien de la Hamel,1990-07-15,43,ouvrier,18500.0,Normandie
INS_004775,Océane Pinto du Lebon,1947-09-09,76,auto-entrepreneur,28400.0,Bourgogne-Franche-Comté
INS_004776,Thérèse de la Legrand,1955-10-17,67,commercial,26200.0,Hauts-de-France
INS_004777,Valérie Grondin,1950-06-07,52,fonctionnaire,26300.0,Grand Est
INS_004778,Éléonore Payet du Gilles,1969-12-06,52,commerçant,27000.0,Bourgogne-Franche-Comté
INS_004779,Michel Maillot,1989-03-19,53,cadre supérieur,84900.0,Île-de-France
INS_004780,Thérèse du Benard,1960-05-05,23,fonctionnaire,28400.0,Occitanie
INS_004781,Thomas Le Renaud,1952-08-29,68,ouvrier,8000.0,Auvergne-Rhône-Alpes
INS_004782,Thomas Pires,1969-06-24,57,médecin,71300.0,Île-de-France
INS_004783,Étienne Martinez Le Vidal,1960-02-02,52,technicien,18100.0,Occitanie
INS_004784,Alphonse Leroux,1953-01-09,57,commerçant,12000.0,Pays de la Loire
INS_004785,Joseph Laurent,1994-03-14,62,enseignant,29500.0,Grand Est
INS_004786,Michelle Maillard,2007-12-21,37,retraité,14500.0,Bourgogne-Franche-Comté
INS_004787,Susanne-Lorraine Voisin,1945-10-31,73,technicien,20200.0,Île-de-France
INS_004788,Adrien Joly,1971-11-30,55,médecin,64300.0,Auvergne-Rhône-Alpes
INS_004789,Susan Delaunay-Schneider,1964-11-16,25,médecin,82600.0,Grand Est
INS_004790,Zoé Maréchal,1964-02-27,21,sans emploi,10800.0,Normandie
INS_004791,Stéphanie Ruiz,2001-02-21,77,auto-entrepreneur,35500.0,Nouvelle-Aquitaine
INS_004792,Marc Renaud,1969-09-11,40,cadre,51600.0,Île-de-France
INS_004793,Pénélope Blot,2007-10-22,21,auto-entrepreneur,41300.0,Auvergne-Rhône-Alpes
INS_004794,Jacques-Alfred Simon,1971-01-08,66,commerçant,48800.0,Pays de la Loire
INS_004795,Margaux Rocher,1959-04-19,44,technicien,31600.0,Centre-Val de Loire
INS_004796,Alfred du Maillard,1980-12-30,24,chauffeur,31000.0,Hauts-de-France
INS_004797,Éléonore Barthelemy du Chevalier,1952-04-28,42,fonctionnaire,29900.0,Occitanie
INS_004798,Martine-Christine Colas,1989-03-30,19,cadre,69900.0,Hauts-de-France
INS_004799,Isaac Leclerc-Girard,1989-03-02,80,infirmier,31500.0,Hauts-de-France
INS_004800,Suzanne-Adrienne Colin,1968-08-01,21,sans emploi,8800.0,Auvergne-Rhône-Alpes
INS_004801,Édouard Evrard,1955-07-20,35,technicien,40600.0,Pays de la Loire
INS_004802,Emmanuelle Launay,1964-04-12,57,commerçant,37800.0,Occitanie
INS_004803,Hugues Bonneau,1963-09-01,45,auto-entrepreneur,20500.0,Auvergne-Rhône-Alpes
INS_004804,Margaret du Lévêque,2003-07-11,70,cadre supérieur,79500.0,Pays de la Loire
INS_004805,Renée Hoarau,1964-03-16,49,infirmier,26000.0,Provence-Alpes-Côte d'Azur
INS_004806,Julie Klein,1992-05-09,52,médecin,126000.0,Bretagne
INS_004807,Gilbert Legrand Le Raymond,1953-01-15,38,retraité,23000.0,Centre-Val de Loire
INS_004808,Jacqueline-Jacqueline Munoz,2004-12-01,68,étudiant,8000.0,Occitanie
INS_004809,Guillaume-Stéphane Lebreton,1963-05-12,68,cadre supérieur,56700.0,Nouvelle-Aquitaine
INS_004810,Laetitia-Odette Aubry,1946-06-25,74,technicien,32400.0,Nouvelle-Aquitaine
INS_004811,Denise Rodrigues-Hubert,1948-05-28,44,chauffeur,28300.0,Nouvelle-Aquitaine
INS_004812,Camille De Oliveira,1953-06-25,21,infirmier,27500.0,Île-de-France
INS_004813,Gabrielle Bruneau,1987-07-19,77,médecin,61600.0,Île-de-France
INS_004814,Laetitia Roussel-Menard,1955-05-02,28,ouvrier,21200.0,Normandie
INS_004815,Sébastien Cohen,1953-07-13,79,artisan,39600.0,Pays de la Loire
INS_004816,Bertrand Voisin,1993-05-21,45,retraité,26500.0,Centre-Val de Loire
INS_004817,Marguerite Hernandez,2002-01-19,43,auto-entrepreneur,24100.0,Île-de-France
INS_004818,Marine de la Renault,1985-02-08,57,médecin,53400.0,Île-de-France
INS_004819,Michèle Marques,1975-03-05,63,cadre supérieur,79900.0,Centre-Val de Loire
INS_004820,Christelle-Charlotte Morel,1960-10-18,41,commercial,44500.0,Bretagne
INS_004821,Henri Lopes,1981-02-05,69,agriculteur,31000.0,Hauts-de-France
INS_004822,Laurent Andre de la Ramos,1983-11-21,21,technicien,25100.0,Île-de-France
INS_004823,Anastasie-Alix Blanchard,2001-12-04,51,commerçant,54900.0,Centre-Val de Loire
INS_004824,Catherine Dufour,1994-06-18,63,auto-entrepreneur,29100.0,Occitanie
INS_004825,Nicolas Le Carlier,1999-11-07,29,commerçant,59200.0,Hauts-de-France
INS_004826,Nathalie de la Rémy,1982-02-01,46,chef d'entreprise,109000.0,Bourgogne-Franche-Comté
INS_004827,Adélaïde Berthelot,2004-08-12,26,cadre supérieur,84500.0,Centre-Val de Loire
INS_004828,Sébastien Bourdon,1959-02-27,68,ouvrier,22300.0,Auvergne-Rhône-Alpes
INS_004829,Gilles Munoz,1968-02-10,27,sans emploi,9300.0,Provence-Alpes-Côte d'Azur
INS_004830,Étienne Poirier Le Chauvin,1969-11-01,21,sans emploi,8800.0,Auvergne-Rhône-Alpes
INS_004831,Auguste Hubert,2004-04-10,48,fonctionnaire,36800.0,Nouvelle-Aquitaine
INS_004832,Michèle Rousseau-Martins,1964-02-01,40,ouvrier,32400.0,Provence-Alpes-Côte d'Azur
INS_004833,Étienne Cordier,1955-04-29,47,technicien,35800.0,Hauts-de-France
INS_004834,Alfred Menard,1957-09-04,41,sans emploi,8300.0,Centre-Val de Loire
INS_004835,Luce Vidal,1962-02-06,60,agriculteur,30400.0,Hauts-de-France
INS_004836,Victor de Moreau,1964-05-18,50,enseignant,34800.0,Nouvelle-Aquitaine
INS_004837,Patricia Bodin,1992-02-10,78,fonctionnaire,26300.0,Auvergne-Rhône-Alpes
INS_004838,Alix David,1980-03-08,61,cadre,71100.0,Bourgogne-Franche-Comté
INS_004839,Claire Colas,1999-08-08,59,fonctionnaire,32400.0,Occitanie
INS_004840,Anaïs Brunet,2001-03-23,73,chauffeur,31400.0,Auvergne-Rhône-Alpes
INS_004841,Tristan Dupré,2006-08-27,27,commercial,62100.0,Bourgogne-Franche-Comté
INS_004842,Louise Andre,1974-09-29,36,retraité,31300.0,Pays de la Loire
INS_004843,Alfred Le Guillaume,1998-05-31,70,auto-entrepreneur,22200.0,Centre-Val de Loire
INS_004844,Denis Dumas,1979-03-15,46,retraité,14400.0,Bretagne
INS_004845,Anaïs Goncalves,1955-08-09,36,technicien,30500.0,Grand Est
INS_004846,Laurence Briand-Michaud,1966-09-18,49,sans emploi,9000.0,Île-de-France
INS_004847,Maggie Chauveau,2000-05-05,42,étudiant,13400.0,Provence-Alpes-Côte d'Azur
INS_004848,Eugène Bourgeois,1953-10-22,75,commercial,28700.0,Occitanie
INS_004849,Thierry Rey,1945-12-26,72,cadre supérieur,66000.0,Île-de-France
INS_004850,Daniel Rémy,1970-09-05,79,technicien,27900.0,Auvergne-Rhône-Alpes
